# y+ ()       
# Time        	patch         	min           	max           	average       
2.03          	bottom	1.352173e+01	1.352178e+01	1.352174e+01
2.04          	bottom	1.352007e+01	1.352011e+01	1.352008e+01
2.05          	bottom	1.353868e+01	1.353872e+01	1.353870e+01
2.06          	bottom	1.357357e+01	1.357361e+01	1.357359e+01
2.07          	bottom	1.362207e+01	1.362209e+01	1.362208e+01
2.08          	bottom	1.368241e+01	1.368243e+01	1.368242e+01
2.09          	bottom	1.375351e+01	1.375353e+01	1.375352e+01
2.1           	bottom	1.383471e+01	1.383473e+01	1.383472e+01
2.11          	bottom	1.392571e+01	1.392573e+01	1.392572e+01
2.12          	bottom	1.402642e+01	1.402644e+01	1.402644e+01
2.13          	bottom	1.413693e+01	1.413696e+01	1.413695e+01
2.14          	bottom	1.425747e+01	1.425750e+01	1.425749e+01
2.15          	bottom	1.438836e+01	1.438838e+01	1.438838e+01
2.16          	bottom	1.452998e+01	1.453001e+01	1.453000e+01
2.17          	bottom	1.468281e+01	1.468284e+01	1.468283e+01
2.18          	bottom	1.484734e+01	1.484737e+01	1.484736e+01
2.19          	bottom	1.502413e+01	1.502416e+01	1.502415e+01
2.2           	bottom	1.521376e+01	1.521380e+01	1.521379e+01
2.21          	bottom	1.541685e+01	1.541689e+01	1.541688e+01
2.22          	bottom	1.563402e+01	1.563407e+01	1.563405e+01
2.23          	bottom	1.586593e+01	1.586598e+01	1.586596e+01
2.24          	bottom	1.611322e+01	1.611328e+01	1.611326e+01
2.25          	bottom	1.637656e+01	1.637662e+01	1.637659e+01
2.26          	bottom	1.665658e+01	1.665664e+01	1.665661e+01
2.27          	bottom	1.695383e+01	1.695389e+01	1.695387e+01
2.28          	bottom	1.726822e+01	1.726829e+01	1.726827e+01
2.29          	bottom	1.760029e+01	1.760037e+01	1.760034e+01
2.3           	bottom	1.795125e+01	1.795133e+01	1.795130e+01
2.31          	bottom	1.832193e+01	1.832202e+01	1.832198e+01
2.32          	bottom	1.871273e+01	1.871283e+01	1.871279e+01
2.33          	bottom	1.912376e+01	1.912386e+01	1.912382e+01
2.34          	bottom	1.955488e+01	1.955499e+01	1.955494e+01
2.35          	bottom	2.000576e+01	2.000587e+01	2.000582e+01
2.36          	bottom	2.047589e+01	2.047601e+01	2.047596e+01
2.37          	bottom	2.096456e+01	2.096469e+01	2.096463e+01
2.38          	bottom	2.147090e+01	2.147103e+01	2.147097e+01
2.39          	bottom	2.199382e+01	2.199396e+01	2.199389e+01
2.4           	bottom	2.253207e+01	2.253221e+01	2.253215e+01
2.41          	bottom	2.308422e+01	2.308436e+01	2.308429e+01
2.42          	bottom	2.364863e+01	2.364877e+01	2.364870e+01
2.43          	bottom	2.422354e+01	2.422369e+01	2.422362e+01
2.44          	bottom	2.480717e+01	2.480732e+01	2.480725e+01
2.45          	bottom	2.539778e+01	2.539793e+01	2.539786e+01
2.46          	bottom	2.599364e+01	2.599378e+01	2.599371e+01
2.47          	bottom	2.659303e+01	2.659318e+01	2.659311e+01
2.48          	bottom	2.719430e+01	2.719445e+01	2.719438e+01
2.49          	bottom	2.779583e+01	2.779597e+01	2.779590e+01
2.5           	bottom	2.839612e+01	2.839626e+01	2.839620e+01
2.51          	bottom	2.899381e+01	2.899395e+01	2.899388e+01
2.52          	bottom	2.958770e+01	2.958784e+01	2.958778e+01
2.53          	bottom	3.017680e+01	3.017693e+01	3.017687e+01
2.54          	bottom	3.076030e+01	3.076044e+01	3.076037e+01
2.55          	bottom	3.133765e+01	3.133779e+01	3.133772e+01
2.56          	bottom	3.190853e+01	3.190866e+01	3.190860e+01
2.57          	bottom	3.247284e+01	3.247297e+01	3.247291e+01
2.58          	bottom	3.303074e+01	3.303086e+01	3.303080e+01
2.59          	bottom	3.358256e+01	3.358268e+01	3.358263e+01
2.6           	bottom	3.412879e+01	3.412891e+01	3.412885e+01
2.61          	bottom	3.466943e+01	3.466954e+01	3.466949e+01
2.62          	bottom	3.520391e+01	3.520402e+01	3.520397e+01
2.63          	bottom	3.573198e+01	3.573209e+01	3.573204e+01
2.64          	bottom	3.625264e+01	3.625276e+01	3.625270e+01
2.65          	bottom	3.676396e+01	3.676407e+01	3.676402e+01
2.66          	bottom	3.726326e+01	3.726336e+01	3.726331e+01
2.67          	bottom	3.774597e+01	3.774607e+01	3.774602e+01
2.68          	bottom	3.821286e+01	3.821296e+01	3.821291e+01
2.69          	bottom	3.866688e+01	3.866697e+01	3.866693e+01
2.7           	bottom	3.911154e+01	3.911163e+01	3.911159e+01
2.71          	bottom	3.955031e+01	3.955039e+01	3.955035e+01
2.72          	bottom	3.998647e+01	3.998655e+01	3.998651e+01
2.73          	bottom	4.042320e+01	4.042327e+01	4.042323e+01
2.74          	bottom	4.086475e+01	4.086481e+01	4.086478e+01
2.75          	bottom	4.131036e+01	4.131037e+01	4.131036e+01
2.76          	bottom	4.175727e+01	4.175728e+01	4.175727e+01
2.77          	bottom	4.220344e+01	4.220345e+01	4.220345e+01
2.78          	bottom	4.264739e+01	4.264739e+01	4.264739e+01
2.79          	bottom	4.308801e+01	4.308802e+01	4.308801e+01
2.8           	bottom	4.352455e+01	4.352455e+01	4.352455e+01
2.81          	bottom	4.395651e+01	4.395652e+01	4.395652e+01
2.82          	bottom	4.438377e+01	4.438377e+01	4.438377e+01
2.83          	bottom	4.480642e+01	4.480643e+01	4.480643e+01
2.84          	bottom	4.522477e+01	4.522477e+01	4.522477e+01
2.85          	bottom	4.563924e+01	4.563925e+01	4.563925e+01
2.86          	bottom	4.605029e+01	4.605030e+01	4.605030e+01
2.87          	bottom	4.645813e+01	4.645813e+01	4.645813e+01
2.88          	bottom	4.686283e+01	4.686283e+01	4.686283e+01
2.89          	bottom	4.726444e+01	4.726444e+01	4.726444e+01
2.9           	bottom	4.766297e+01	4.766297e+01	4.766297e+01
2.91          	bottom	4.805847e+01	4.805847e+01	4.805847e+01
2.92          	bottom	4.845101e+01	4.845101e+01	4.845101e+01
2.93          	bottom	4.884068e+01	4.884068e+01	4.884068e+01
2.94          	bottom	4.922761e+01	4.922762e+01	4.922761e+01
2.95          	bottom	4.961193e+01	4.961194e+01	4.961194e+01
2.96          	bottom	4.999378e+01	4.999378e+01	4.999378e+01
2.97          	bottom	5.037322e+01	5.037323e+01	5.037323e+01
2.98          	bottom	5.075035e+01	5.075036e+01	5.075035e+01
2.99          	bottom	5.112524e+01	5.112524e+01	5.112524e+01
3             	bottom	5.149793e+01	5.149793e+01	5.149793e+01
3.01          	bottom	5.186843e+01	5.186844e+01	5.186843e+01
3.02          	bottom	5.223674e+01	5.223675e+01	5.223674e+01
3.03          	bottom	5.260285e+01	5.260285e+01	5.260285e+01
3.04          	bottom	5.296678e+01	5.296678e+01	5.296678e+01
3.05          	bottom	5.332846e+01	5.332847e+01	5.332846e+01
3.06          	bottom	5.368784e+01	5.368784e+01	5.368784e+01
3.07          	bottom	5.404491e+01	5.404491e+01	5.404491e+01
3.08          	bottom	5.439971e+01	5.439971e+01	5.439971e+01
3.09          	bottom	5.475227e+01	5.475228e+01	5.475227e+01
3.1           	bottom	5.510263e+01	5.510264e+01	5.510264e+01
3.11          	bottom	5.545083e+01	5.545083e+01	5.545083e+01
3.12          	bottom	5.579691e+01	5.579691e+01	5.579691e+01
3.13          	bottom	5.614089e+01	5.614089e+01	5.614089e+01
3.14          	bottom	5.648281e+01	5.648281e+01	5.648281e+01
3.15          	bottom	5.682269e+01	5.682269e+01	5.682269e+01
3.16          	bottom	5.716052e+01	5.716053e+01	5.716053e+01
3.17          	bottom	5.749633e+01	5.749633e+01	5.749633e+01
3.18          	bottom	5.783011e+01	5.783011e+01	5.783011e+01
3.19          	bottom	5.816186e+01	5.816186e+01	5.816186e+01
3.2           	bottom	5.849157e+01	5.849157e+01	5.849157e+01
3.21          	bottom	5.881924e+01	5.881924e+01	5.881924e+01
3.22          	bottom	5.914483e+01	5.914484e+01	5.914483e+01
3.23          	bottom	5.946834e+01	5.946834e+01	5.946834e+01
3.24          	bottom	5.978973e+01	5.978974e+01	5.978973e+01
3.25          	bottom	6.010900e+01	6.010900e+01	6.010900e+01
3.26          	bottom	6.042611e+01	6.042611e+01	6.042611e+01
3.27          	bottom	6.074107e+01	6.074107e+01	6.074107e+01
3.28          	bottom	6.105385e+01	6.105385e+01	6.105385e+01
3.29          	bottom	6.136446e+01	6.136446e+01	6.136446e+01
3.3           	bottom	6.167288e+01	6.167288e+01	6.167288e+01
3.31          	bottom	6.197912e+01	6.197912e+01	6.197912e+01
3.32          	bottom	6.228316e+01	6.228316e+01	6.228316e+01
3.33          	bottom	6.258498e+01	6.258499e+01	6.258498e+01
3.34          	bottom	6.288457e+01	6.288457e+01	6.288457e+01
3.35          	bottom	6.318190e+01	6.318190e+01	6.318190e+01
3.36          	bottom	6.347697e+01	6.347697e+01	6.347697e+01
3.37          	bottom	6.376970e+01	6.376970e+01	6.376970e+01
3.38          	bottom	6.406000e+01	6.406001e+01	6.406000e+01
3.39          	bottom	6.434787e+01	6.434787e+01	6.434787e+01
3.4           	bottom	6.463330e+01	6.463330e+01	6.463330e+01
3.41          	bottom	6.491632e+01	6.491632e+01	6.491632e+01
3.42          	bottom	6.519694e+01	6.519694e+01	6.519694e+01
3.43          	bottom	6.547517e+01	6.547517e+01	6.547517e+01
3.44          	bottom	6.575103e+01	6.575103e+01	6.575103e+01
3.45          	bottom	6.602451e+01	6.602451e+01	6.602451e+01
3.46          	bottom	6.629562e+01	6.629562e+01	6.629562e+01
3.47          	bottom	6.656435e+01	6.656435e+01	6.656435e+01
3.48          	bottom	6.683069e+01	6.683070e+01	6.683069e+01
3.49          	bottom	6.709465e+01	6.709466e+01	6.709465e+01
3.5           	bottom	6.735623e+01	6.735623e+01	6.735623e+01
3.51          	bottom	6.761541e+01	6.761541e+01	6.761541e+01
3.52          	bottom	6.787221e+01	6.787221e+01	6.787221e+01
3.53          	bottom	6.812660e+01	6.812661e+01	6.812661e+01
3.54          	bottom	6.837860e+01	6.837861e+01	6.837861e+01
3.55          	bottom	6.862820e+01	6.862820e+01	6.862820e+01
3.56          	bottom	6.887537e+01	6.887538e+01	6.887537e+01
3.57          	bottom	6.912013e+01	6.912013e+01	6.912013e+01
3.58          	bottom	6.936245e+01	6.936245e+01	6.936245e+01
3.59          	bottom	6.960234e+01	6.960234e+01	6.960234e+01
3.6           	bottom	6.983979e+01	6.983979e+01	6.983979e+01
3.61          	bottom	7.007479e+01	7.007480e+01	7.007479e+01
3.62          	bottom	7.030735e+01	7.030735e+01	7.030735e+01
3.63          	bottom	7.053746e+01	7.053746e+01	7.053746e+01
3.64          	bottom	7.076510e+01	7.076511e+01	7.076511e+01
3.65          	bottom	7.099029e+01	7.099029e+01	7.099029e+01
3.66          	bottom	7.121300e+01	7.121300e+01	7.121300e+01
3.67          	bottom	7.143323e+01	7.143324e+01	7.143323e+01
3.68          	bottom	7.165099e+01	7.165099e+01	7.165099e+01
3.69          	bottom	7.186625e+01	7.186625e+01	7.186625e+01
3.7           	bottom	7.207896e+01	7.207897e+01	7.207897e+01
3.71          	bottom	7.228899e+01	7.228900e+01	7.228899e+01
3.72          	bottom	7.249623e+01	7.249624e+01	7.249623e+01
3.73          	bottom	7.270064e+01	7.270065e+01	7.270065e+01
3.74          	bottom	7.290223e+01	7.290223e+01	7.290223e+01
3.75          	bottom	7.310102e+01	7.310102e+01	7.310102e+01
3.76          	bottom	7.329703e+01	7.329704e+01	7.329703e+01
3.77          	bottom	7.349032e+01	7.349032e+01	7.349032e+01
3.78          	bottom	7.368090e+01	7.368090e+01	7.368090e+01
3.79          	bottom	7.386881e+01	7.386881e+01	7.386881e+01
3.8           	bottom	7.405407e+01	7.405407e+01	7.405407e+01
3.81          	bottom	7.423669e+01	7.423670e+01	7.423669e+01
3.82          	bottom	7.441641e+01	7.441641e+01	7.441641e+01
3.83          	bottom	7.459292e+01	7.459293e+01	7.459293e+01
3.84          	bottom	7.476621e+01	7.476621e+01	7.476621e+01
3.85          	bottom	7.493634e+01	7.493635e+01	7.493634e+01
3.86          	bottom	7.510345e+01	7.510345e+01	7.510345e+01
3.87          	bottom	7.526763e+01	7.526763e+01	7.526763e+01
3.88          	bottom	7.542896e+01	7.542897e+01	7.542897e+01
3.89          	bottom	7.558753e+01	7.558753e+01	7.558753e+01
3.9           	bottom	7.574337e+01	7.574338e+01	7.574338e+01
3.91          	bottom	7.589653e+01	7.589653e+01	7.589653e+01
3.92          	bottom	7.604701e+01	7.604702e+01	7.604701e+01
3.93          	bottom	7.619485e+01	7.619485e+01	7.619485e+01
3.94          	bottom	7.634004e+01	7.634004e+01	7.634004e+01
3.95          	bottom	7.648259e+01	7.648260e+01	7.648259e+01
3.96          	bottom	7.662251e+01	7.662251e+01	7.662251e+01
3.97          	bottom	7.675978e+01	7.675978e+01	7.675978e+01
3.98          	bottom	7.689441e+01	7.689442e+01	7.689442e+01
3.99          	bottom	7.702640e+01	7.702641e+01	7.702640e+01
4             	bottom	7.715574e+01	7.715574e+01	7.715574e+01
4.01          	bottom	7.728242e+01	7.728243e+01	7.728242e+01
4.02          	bottom	7.740645e+01	7.740645e+01	7.740645e+01
4.03          	bottom	7.752781e+01	7.752781e+01	7.752781e+01
4.04          	bottom	7.764646e+01	7.764647e+01	7.764646e+01
4.05          	bottom	7.776236e+01	7.776236e+01	7.776236e+01
4.06          	bottom	7.787543e+01	7.787544e+01	7.787544e+01
4.07          	bottom	7.798568e+01	7.798569e+01	7.798568e+01
4.08          	bottom	7.809310e+01	7.809310e+01	7.809310e+01
4.09          	bottom	7.819770e+01	7.819770e+01	7.819770e+01
4.1           	bottom	7.829949e+01	7.829949e+01	7.829949e+01
4.11          	bottom	7.839849e+01	7.839849e+01	7.839849e+01
4.12          	bottom	7.849471e+01	7.849471e+01	7.849471e+01
4.13          	bottom	7.858817e+01	7.858818e+01	7.858817e+01
4.14          	bottom	7.867888e+01	7.867889e+01	7.867888e+01
4.15          	bottom	7.876685e+01	7.876685e+01	7.876685e+01
4.16          	bottom	7.885208e+01	7.885208e+01	7.885208e+01
4.17          	bottom	7.893458e+01	7.893458e+01	7.893458e+01
4.18          	bottom	7.901435e+01	7.901435e+01	7.901435e+01
4.19          	bottom	7.909140e+01	7.909140e+01	7.909140e+01
4.2           	bottom	7.916573e+01	7.916574e+01	7.916573e+01
4.21          	bottom	7.923735e+01	7.923735e+01	7.923735e+01
