# y+ ()       
# Time        	patch         	min           	max           	average       
3.52          	bottomWall	1.940560e-01	1.940560e-01	1.940560e-01
3.53          	bottomWall	2.019680e-01	2.019680e-01	2.019680e-01
3.54          	bottomWall	2.095127e-01	2.095127e-01	2.095127e-01
3.55          	bottomWall	2.167310e-01	2.167310e-01	2.167310e-01
3.56          	bottomWall	2.236575e-01	2.236575e-01	2.236575e-01
3.57          	bottomWall	2.303213e-01	2.303213e-01	2.303213e-01
3.58          	bottomWall	2.367477e-01	2.367477e-01	2.367477e-01
3.59          	bottomWall	2.429585e-01	2.429585e-01	2.429585e-01
3.6           	bottomWall	2.489728e-01	2.489729e-01	2.489728e-01
3.61          	bottomWall	2.548078e-01	2.548078e-01	2.548078e-01
3.62          	bottomWall	2.604785e-01	2.604785e-01	2.604785e-01
3.63          	bottomWall	2.659985e-01	2.659985e-01	2.659985e-01
3.64          	bottomWall	2.713800e-01	2.713800e-01	2.713800e-01
3.65          	bottomWall	2.766341e-01	2.766341e-01	2.766341e-01
3.66          	bottomWall	2.817708e-01	2.817708e-01	2.817708e-01
3.67          	bottomWall	2.867995e-01	2.867995e-01	2.867995e-01
3.68          	bottomWall	2.917283e-01	2.917283e-01	2.917283e-01
3.69          	bottomWall	2.965650e-01	2.965650e-01	2.965650e-01
3.7           	bottomWall	3.013167e-01	3.013167e-01	3.013167e-01
3.71          	bottomWall	3.059898e-01	3.059898e-01	3.059898e-01
3.72          	bottomWall	3.105901e-01	3.105901e-01	3.105901e-01
3.73          	bottomWall	3.151232e-01	3.151232e-01	3.151232e-01
3.74          	bottomWall	3.195939e-01	3.195939e-01	3.195939e-01
3.75          	bottomWall	3.240068e-01	3.240068e-01	3.240068e-01
3.76          	bottomWall	3.283662e-01	3.283662e-01	3.283662e-01
3.77          	bottomWall	3.326758e-01	3.326758e-01	3.326758e-01
3.78          	bottomWall	3.369390e-01	3.369390e-01	3.369390e-01
3.79          	bottomWall	3.411590e-01	3.411590e-01	3.411590e-01
3.8           	bottomWall	3.453386e-01	3.453386e-01	3.453386e-01
3.81          	bottomWall	3.494805e-01	3.494805e-01	3.494805e-01
3.82          	bottomWall	3.535869e-01	3.535869e-01	3.535869e-01
3.83          	bottomWall	3.576599e-01	3.576599e-01	3.576599e-01
3.84          	bottomWall	3.617014e-01	3.617014e-01	3.617014e-01
3.85          	bottomWall	3.657130e-01	3.657130e-01	3.657130e-01
3.86          	bottomWall	3.696963e-01	3.696963e-01	3.696963e-01
3.87          	bottomWall	3.736524e-01	3.736524e-01	3.736524e-01
3.88          	bottomWall	3.775825e-01	3.775825e-01	3.775825e-01
3.89          	bottomWall	3.814876e-01	3.814876e-01	3.814876e-01
3.9           	bottomWall	3.853685e-01	3.853685e-01	3.853685e-01
3.91          	bottomWall	3.892259e-01	3.892259e-01	3.892259e-01
3.92          	bottomWall	3.930603e-01	3.930603e-01	3.930603e-01
3.93          	bottomWall	3.968724e-01	3.968724e-01	3.968724e-01
3.94          	bottomWall	4.006624e-01	4.006624e-01	4.006624e-01
3.95          	bottomWall	4.044306e-01	4.044306e-01	4.044306e-01
3.96          	bottomWall	4.081773e-01	4.081773e-01	4.081773e-01
3.97          	bottomWall	4.119026e-01	4.119026e-01	4.119026e-01
