0.47,0.001310783,0.001501684,0.0001909008
0.471,0.001313549,0.001503963,0.0001904136
0.472,0.001316274,0.001506201,0.0001899266
0.473,0.001319458,0.001508898,0.0001894398
0.474,0.001322213,0.001511167,0.0001889536
0.475,0.0013246,0.001513068,0.0001884681
0.476,0.001327518,0.001515502,0.0001879841
0.477,0.001330174,0.001517675,0.0001875015
0.478,0.001332879,0.001519899,0.0001870201
0.479,0.001335603,0.001522144,0.000186541
0.48,0.001338226,0.00152429,0.0001860633
0.481,0.001340913,0.0015265,0.0001855869
0.482,0.001344009,0.001529121,0.0001851115
0.483,0.001346608,0.001531244,0.0001846363
0.484,0.001349122,0.001533284,0.0001841622
0.485,0.001351758,0.001535447,0.0001836892
0.486,0.00135453,0.001537747,0.0001832171
0.487,0.001356989,0.001539734,0.0001827457
0.488,0.001359484,0.001541757,0.0001822737
0.489,0.001361897,0.001543699,0.0001818017
0.49,0.00136434,0.001545671,0.0001813304
0.491,0.001367395,0.001548255,0.0001808596
0.492,0.001369675,0.001550063,0.0001803886
0.493,0.001371952,0.00155187,0.0001799176
0.494,0.001374833,0.00155428,0.0001794466
0.495,0.001377298,0.001556274,0.0001789756
0.496,0.001379701,0.001558206,0.0001785052
0.497,0.001382138,0.001560173,0.0001780344
0.498,0.001384459,0.001562022,0.0001775635
0.499,0.001386982,0.001564075,0.000177093
0.5,0.001389182,0.001565805,0.0001766225
0.501,0.001391915,0.001568067,0.0001761516
0.502,0.001394223,0.001569906,0.0001756831
0.503,0.001396588,0.001571807,0.0001752192
0.504,0.001398969,0.001573725,0.0001747558
0.505,0.00140105,0.001575342,0.0001742926
0.506,0.001403503,0.001577332,0.0001738296
0.507,0.001405751,0.001579117,0.0001733668
0.508,0.001407842,0.001580746,0.0001729036
0.509,0.001410066,0.001582507,0.0001724412
0.51,0.001412248,0.001584227,0.0001719796
0.511,0.001414655,0.001586174,0.0001715187
0.512,0.001416917,0.001587976,0.000171059
0.513,0.001418791,0.001589391,0.0001706005
0.514,0.001421188,0.001591332,0.000170144
0.515,0.001423385,0.001593073,0.0001696881
0.516,0.001425359,0.001594591,0.0001692321
0.517,0.001427602,0.001596379,0.0001687768
0.518,0.001429717,0.001598039,0.0001683224
0.519,0.001431681,0.001599551,0.0001678695
0.52,0.001433709,0.001601126,0.0001674172
0.521,0.001435757,0.001602722,0.0001669652
0.522,0.001437436,0.001603949,0.0001665132
0.523,0.001439778,0.001605838,0.0001660601
0.524,0.001441873,0.00160748,0.0001656073
0.525,0.00144379,0.001608945,0.000165155
0.526,0.001445799,0.001610502,0.0001647034
0.527,0.001447645,0.001611898,0.0001642525
0.528,0.001449371,0.001613174,0.0001638024
0.529,0.001451171,0.001614524,0.0001633531
0.53,0.001452868,0.001615772,0.0001629047
0.531,0.001455151,0.001617608,0.0001624572
0.532,0.001457072,0.001619082,0.0001620102
0.533,0.001458718,0.001620281,0.0001615636
0.534,0.001460459,0.001621576,0.0001611169
0.535,0.001461895,0.001622565,0.00016067
0.536,0.001463593,0.001623815,0.0001602219
0.537,0.001465402,0.001625175,0.0001597735
0.538,0.00146748,0.001626809,0.0001593286
0.539,0.001469294,0.001628178,0.0001588848
0.54,0.001470884,0.001629326,0.0001584412
0.541,0.001472471,0.001630468,0.0001579966
0.542,0.001473896,0.001631448,0.0001575523
0.543,0.001475506,0.001632615,0.000157109
0.544,0.001477001,0.001633668,0.0001566668
0.545,0.001478684,0.00163491,0.0001562257
0.546,0.001480567,0.001636353,0.0001557862
0.547,0.001481932,0.00163728,0.0001553477
0.548,0.00148329,0.0016382,0.00015491
0.549,0.001484561,0.001639034,0.0001544733
0.55,0.001486187,0.001640225,0.0001540382
0.551,0.001487808,0.001641412,0.0001536039
0.552,0.001489034,0.001642204,0.0001531705
0.553,0.001490864,0.001643602,0.000152738
0.554,0.001492002,0.001644308,0.0001523058
0.555,0.001493562,0.001645436,0.0001518735
0.556,0.001494769,0.001646209,0.0001514399
0.557,0.001495989,0.001646995,0.0001510059
0.558,0.00149733,0.001647901,0.0001505713
0.559,0.001498703,0.00164884,0.0001501366
0.56,0.001499697,0.001649399,0.000149702
0.561,0.001501019,0.001650287,0.0001492679
0.562,0.001502581,0.001651415,0.0001488343
0.563,0.001503695,0.001652096,0.0001484008
0.564,0.001504787,0.001652754,0.0001479675
0.565,0.001506005,0.00165354,0.0001475344
0.566,0.001507206,0.001654308,0.0001471017
0.567,0.001508426,0.001655095,0.0001466691
0.568,0.001509419,0.001655655,0.0001462367
0.569,0.001510388,0.001656192,0.0001458042
0.57,0.001511266,0.001656636,0.0001453701
0.571,0.00151227,0.001657208,0.0001449382
0.572,0.001513688,0.001658197,0.000144509
0.573,0.00151475,0.00165883,0.0001440798
0.574,0.001515768,0.001659418,0.0001436498
0.575,0.001516876,0.001660096,0.0001432207
0.576,0.001517842,0.001660634,0.0001427921
0.577,0.001518728,0.001661091,0.0001423637
0.578,0.001519634,0.00166157,0.0001419358
0.579,0.001520594,0.001662103,0.0001415091
0.58,0.00152151,0.001662593,0.0001410831
0.581,0.001522538,0.001663196,0.0001406584
0.582,0.001523103,0.001663338,0.000140235
0.583,0.001523662,0.001663475,0.0001398125
0.584,0.001524485,0.001663876,0.0001393905
0.585,0.001525654,0.001664623,0.0001389688
0.586,0.00152662,0.001665167,0.0001385473
0.587,0.001527338,0.001665463,0.0001381251
0.588,0.00152783,0.001665532,0.0001377026
0.589,0.001528364,0.001665645,0.0001372803
