# y+ ()       
# Time        	patch         	min           	max           	average       
1.85          	bottomWall	2.995973e-01	2.995973e-01	2.995973e-01
1.86          	bottomWall	3.009948e-01	3.009948e-01	3.009948e-01
1.87          	bottomWall	3.023659e-01	3.023659e-01	3.023659e-01
1.88          	bottomWall	3.037103e-01	3.037103e-01	3.037103e-01
1.89          	bottomWall	3.050277e-01	3.050277e-01	3.050277e-01
1.9           	bottomWall	3.063180e-01	3.063180e-01	3.063180e-01
1.91          	bottomWall	3.075808e-01	3.075808e-01	3.075808e-01
1.92          	bottomWall	3.088160e-01	3.088160e-01	3.088160e-01
1.93          	bottomWall	3.100234e-01	3.100234e-01	3.100234e-01
1.94          	bottomWall	3.112027e-01	3.112027e-01	3.112027e-01
1.95          	bottomWall	3.123537e-01	3.123537e-01	3.123537e-01
1.96          	bottomWall	3.134762e-01	3.134762e-01	3.134762e-01
1.97          	bottomWall	3.145699e-01	3.145699e-01	3.145699e-01
1.98          	bottomWall	3.156348e-01	3.156348e-01	3.156348e-01
1.99          	bottomWall	3.166705e-01	3.166705e-01	3.166705e-01
2             	bottomWall	3.176769e-01	3.176769e-01	3.176769e-01
2.01          	bottomWall	3.186537e-01	3.186537e-01	3.186537e-01
2.02          	bottomWall	3.196009e-01	3.196009e-01	3.196009e-01
2.03          	bottomWall	3.205180e-01	3.205180e-01	3.205180e-01
2.04          	bottomWall	3.214051e-01	3.214051e-01	3.214051e-01
2.05          	bottomWall	3.222618e-01	3.222618e-01	3.222618e-01
2.06          	bottomWall	3.230881e-01	3.230881e-01	3.230881e-01
2.07          	bottomWall	3.238836e-01	3.238836e-01	3.238836e-01
2.08          	bottomWall	3.246483e-01	3.246483e-01	3.246483e-01
2.09          	bottomWall	3.253819e-01	3.253819e-01	3.253819e-01
2.1           	bottomWall	3.260843e-01	3.260843e-01	3.260843e-01
2.11          	bottomWall	3.267553e-01	3.267553e-01	3.267553e-01
2.12          	bottomWall	3.273947e-01	3.273947e-01	3.273947e-01
2.13          	bottomWall	3.280023e-01	3.280023e-01	3.280023e-01
2.14          	bottomWall	3.285781e-01	3.285781e-01	3.285781e-01
2.15          	bottomWall	3.291217e-01	3.291217e-01	3.291217e-01
2.16          	bottomWall	3.296331e-01	3.296331e-01	3.296331e-01
2.17          	bottomWall	3.301121e-01	3.301121e-01	3.301121e-01
2.18          	bottomWall	3.305586e-01	3.305586e-01	3.305586e-01
2.19          	bottomWall	3.309723e-01	3.309723e-01	3.309723e-01
2.2           	bottomWall	3.313531e-01	3.313531e-01	3.313531e-01
2.21          	bottomWall	3.317009e-01	3.317009e-01	3.317009e-01
2.22          	bottomWall	3.320155e-01	3.320155e-01	3.320155e-01
2.23          	bottomWall	3.322968e-01	3.322968e-01	3.322968e-01
2.24          	bottomWall	3.325447e-01	3.325447e-01	3.325447e-01
2.25          	bottomWall	3.327589e-01	3.327589e-01	3.327589e-01
2.26          	bottomWall	3.329394e-01	3.329394e-01	3.329394e-01
2.27          	bottomWall	3.330861e-01	3.330861e-01	3.330861e-01
2.28          	bottomWall	3.331987e-01	3.331987e-01	3.331987e-01
2.29          	bottomWall	3.332772e-01	3.332772e-01	3.332772e-01
2.3           	bottomWall	3.333214e-01	3.333214e-01	3.333214e-01
2.31          	bottomWall	3.333312e-01	3.333312e-01	3.333312e-01
2.32          	bottomWall	3.333065e-01	3.333065e-01	3.333065e-01
2.33          	bottomWall	3.332471e-01	3.332471e-01	3.332471e-01
2.34          	bottomWall	3.331530e-01	3.331530e-01	3.331530e-01
2.35          	bottomWall	3.330240e-01	3.330240e-01	3.330240e-01
2.36          	bottomWall	3.328600e-01	3.328600e-01	3.328600e-01
2.37          	bottomWall	3.326609e-01	3.326609e-01	3.326609e-01
2.38          	bottomWall	3.324265e-01	3.324265e-01	3.324265e-01
2.39          	bottomWall	3.321569e-01	3.321569e-01	3.321569e-01
2.4           	bottomWall	3.318518e-01	3.318518e-01	3.318518e-01
2.41          	bottomWall	3.315111e-01	3.315111e-01	3.315111e-01
2.42          	bottomWall	3.311348e-01	3.311348e-01	3.311348e-01
2.43          	bottomWall	3.307227e-01	3.307227e-01	3.307227e-01
2.44          	bottomWall	3.302748e-01	3.302748e-01	3.302748e-01
2.45          	bottomWall	3.297909e-01	3.297909e-01	3.297909e-01
2.46          	bottomWall	3.292710e-01	3.292710e-01	3.292710e-01
2.47          	bottomWall	3.287149e-01	3.287149e-01	3.287149e-01
2.48          	bottomWall	3.281225e-01	3.281225e-01	3.281225e-01
2.49          	bottomWall	3.274937e-01	3.274937e-01	3.274937e-01
2.5           	bottomWall	3.268284e-01	3.268284e-01	3.268284e-01
2.51          	bottomWall	3.261266e-01	3.261266e-01	3.261266e-01
2.52          	bottomWall	3.253881e-01	3.253881e-01	3.253881e-01
2.53          	bottomWall	3.246127e-01	3.246127e-01	3.246127e-01
2.54          	bottomWall	3.238004e-01	3.238004e-01	3.238004e-01
2.55          	bottomWall	3.229511e-01	3.229511e-01	3.229511e-01
2.56          	bottomWall	3.220646e-01	3.220646e-01	3.220646e-01
2.57          	bottomWall	3.211408e-01	3.211408e-01	3.211408e-01
2.58          	bottomWall	3.201795e-01	3.201795e-01	3.201795e-01
2.59          	bottomWall	3.191806e-01	3.191806e-01	3.191806e-01
2.6           	bottomWall	3.181440e-01	3.181440e-01	3.181440e-01
2.61          	bottomWall	3.170695e-01	3.170695e-01	3.170695e-01
2.62          	bottomWall	3.159568e-01	3.159568e-01	3.159568e-01
2.63          	bottomWall	3.148059e-01	3.148059e-01	3.148059e-01
2.64          	bottomWall	3.136165e-01	3.136165e-01	3.136165e-01
2.65          	bottomWall	3.123885e-01	3.123885e-01	3.123885e-01
2.66          	bottomWall	3.111215e-01	3.111215e-01	3.111215e-01
2.67          	bottomWall	3.098155e-01	3.098155e-01	3.098155e-01
2.68          	bottomWall	3.084701e-01	3.084701e-01	3.084701e-01
2.69          	bottomWall	3.070851e-01	3.070851e-01	3.070851e-01
2.7           	bottomWall	3.056602e-01	3.056602e-01	3.056602e-01
2.71          	bottomWall	3.041952e-01	3.041952e-01	3.041952e-01
2.72          	bottomWall	3.026898e-01	3.026898e-01	3.026898e-01
2.73          	bottomWall	3.011438e-01	3.011438e-01	3.011438e-01
2.74          	bottomWall	2.995567e-01	2.995567e-01	2.995567e-01
2.75          	bottomWall	2.979283e-01	2.979283e-01	2.979283e-01
2.76          	bottomWall	2.962582e-01	2.962582e-01	2.962582e-01
2.77          	bottomWall	2.945462e-01	2.945462e-01	2.945462e-01
2.78          	bottomWall	2.927918e-01	2.927918e-01	2.927918e-01
2.79          	bottomWall	2.909947e-01	2.909947e-01	2.909947e-01
2.8           	bottomWall	2.891545e-01	2.891545e-01	2.891545e-01
2.81          	bottomWall	2.872708e-01	2.872708e-01	2.872708e-01
2.82          	bottomWall	2.853433e-01	2.853433e-01	2.853433e-01
2.83          	bottomWall	2.833714e-01	2.833714e-01	2.833714e-01
2.84          	bottomWall	2.813548e-01	2.813548e-01	2.813548e-01
2.85          	bottomWall	2.792929e-01	2.792929e-01	2.792929e-01
2.86          	bottomWall	2.771853e-01	2.771853e-01	2.771853e-01
2.87          	bottomWall	2.750316e-01	2.750316e-01	2.750316e-01
2.88          	bottomWall	2.728311e-01	2.728311e-01	2.728311e-01
2.89          	bottomWall	2.705833e-01	2.705833e-01	2.705833e-01
2.9           	bottomWall	2.682876e-01	2.682876e-01	2.682876e-01
2.91          	bottomWall	2.659435e-01	2.659435e-01	2.659435e-01
2.92          	bottomWall	2.635503e-01	2.635503e-01	2.635503e-01
2.93          	bottomWall	2.611073e-01	2.611073e-01	2.611073e-01
2.94          	bottomWall	2.586139e-01	2.586139e-01	2.586139e-01
2.95          	bottomWall	2.560691e-01	2.560691e-01	2.560691e-01
2.96          	bottomWall	2.534723e-01	2.534723e-01	2.534723e-01
2.97          	bottomWall	2.508226e-01	2.508226e-01	2.508226e-01
2.98          	bottomWall	2.481191e-01	2.481191e-01	2.481191e-01
2.99          	bottomWall	2.453607e-01	2.453607e-01	2.453607e-01
3             	bottomWall	2.425465e-01	2.425465e-01	2.425465e-01
3.01          	bottomWall	2.396752e-01	2.396752e-01	2.396752e-01
3.02          	bottomWall	2.367458e-01	2.367458e-01	2.367458e-01
3.03          	bottomWall	2.337568e-01	2.337568e-01	2.337568e-01
3.04          	bottomWall	2.307069e-01	2.307069e-01	2.307069e-01
3.05          	bottomWall	2.275946e-01	2.275946e-01	2.275946e-01
3.06          	bottomWall	2.244181e-01	2.244181e-01	2.244181e-01
3.07          	bottomWall	2.211756e-01	2.211756e-01	2.211756e-01
3.08          	bottomWall	2.178652e-01	2.178652e-01	2.178652e-01
3.09          	bottomWall	2.144846e-01	2.144846e-01	2.144846e-01
3.1           	bottomWall	2.110315e-01	2.110315e-01	2.110315e-01
3.11          	bottomWall	2.075033e-01	2.075033e-01	2.075033e-01
3.12          	bottomWall	2.038971e-01	2.038971e-01	2.038971e-01
3.13          	bottomWall	2.002097e-01	2.002097e-01	2.002097e-01
3.14          	bottomWall	1.964374e-01	1.964374e-01	1.964374e-01
3.15          	bottomWall	1.925764e-01	1.925764e-01	1.925764e-01
3.16          	bottomWall	1.886221e-01	1.886221e-01	1.886221e-01
3.17          	bottomWall	1.845697e-01	1.845697e-01	1.845697e-01
3.18          	bottomWall	1.804134e-01	1.804134e-01	1.804134e-01
3.19          	bottomWall	1.761470e-01	1.761470e-01	1.761470e-01
3.2           	bottomWall	1.717631e-01	1.717631e-01	1.717631e-01
3.21          	bottomWall	1.672535e-01	1.672535e-01	1.672535e-01
3.22          	bottomWall	1.626085e-01	1.626085e-01	1.626085e-01
3.23          	bottomWall	1.578171e-01	1.578171e-01	1.578171e-01
3.24          	bottomWall	1.528661e-01	1.528661e-01	1.528661e-01
3.25          	bottomWall	1.477404e-01	1.477404e-01	1.477404e-01
3.26          	bottomWall	1.424215e-01	1.424215e-01	1.424215e-01
