# y+ ()       
# Time        	patch         	min           	max           	average       
3.42          	bottomWall	4.083545e-01	4.083545e-01	4.083545e-01
3.43          	bottomWall	4.072370e-01	4.072370e-01	4.072370e-01
3.44          	bottomWall	4.060918e-01	4.060918e-01	4.060918e-01
3.45          	bottomWall	4.049189e-01	4.049189e-01	4.049189e-01
3.46          	bottomWall	4.037183e-01	4.037183e-01	4.037183e-01
3.47          	bottomWall	4.024900e-01	4.024900e-01	4.024900e-01
3.48          	bottomWall	4.012339e-01	4.012339e-01	4.012339e-01
3.49          	bottomWall	3.999499e-01	3.999499e-01	3.999499e-01
3.5           	bottomWall	3.986381e-01	3.986381e-01	3.986381e-01
3.51          	bottomWall	3.972983e-01	3.972983e-01	3.972983e-01
3.52          	bottomWall	3.959306e-01	3.959306e-01	3.959306e-01
3.53          	bottomWall	3.945349e-01	3.945349e-01	3.945349e-01
3.54          	bottomWall	3.931112e-01	3.931112e-01	3.931112e-01
3.55          	bottomWall	3.916594e-01	3.916594e-01	3.916594e-01
3.56          	bottomWall	3.901794e-01	3.901794e-01	3.901794e-01
3.57          	bottomWall	3.886712e-01	3.886712e-01	3.886712e-01
3.58          	bottomWall	3.871348e-01	3.871348e-01	3.871348e-01
3.59          	bottomWall	3.855701e-01	3.855701e-01	3.855701e-01
3.6           	bottomWall	3.839771e-01	3.839771e-01	3.839771e-01
3.61          	bottomWall	3.823557e-01	3.823557e-01	3.823557e-01
3.62          	bottomWall	3.807059e-01	3.807059e-01	3.807059e-01
3.63          	bottomWall	3.790276e-01	3.790276e-01	3.790276e-01
3.64          	bottomWall	3.773207e-01	3.773207e-01	3.773207e-01
3.65          	bottomWall	3.755851e-01	3.755851e-01	3.755851e-01
3.66          	bottomWall	3.738209e-01	3.738209e-01	3.738209e-01
3.67          	bottomWall	3.720280e-01	3.720280e-01	3.720280e-01
3.68          	bottomWall	3.702062e-01	3.702062e-01	3.702062e-01
3.69          	bottomWall	3.683555e-01	3.683555e-01	3.683555e-01
3.7           	bottomWall	3.664758e-01	3.664758e-01	3.664758e-01
3.71          	bottomWall	3.645670e-01	3.645670e-01	3.645670e-01
3.72          	bottomWall	3.626290e-01	3.626290e-01	3.626290e-01
3.73          	bottomWall	3.606618e-01	3.606618e-01	3.606618e-01
3.74          	bottomWall	3.586652e-01	3.586652e-01	3.586652e-01
3.75          	bottomWall	3.566392e-01	3.566392e-01	3.566392e-01
3.76          	bottomWall	3.545835e-01	3.545835e-01	3.545835e-01
