# y+ ()       
# Time        	patch         	min           	max           	average       
2.11          	bottomWall	3.971661e-02	3.971664e-02	3.971663e-02
2.12          	bottomWall	4.097790e-02	4.097793e-02	4.097792e-02
2.13          	bottomWall	4.219233e-02	4.219236e-02	4.219235e-02
2.14          	bottomWall	4.336440e-02	4.336444e-02	4.336442e-02
2.15          	bottomWall	4.449818e-02	4.449822e-02	4.449820e-02
2.16          	bottomWall	4.559740e-02	4.559745e-02	4.559743e-02
2.17          	bottomWall	4.666562e-02	4.666567e-02	4.666565e-02
2.18          	bottomWall	4.770628e-02	4.770633e-02	4.770631e-02
2.19          	bottomWall	4.872279e-02	4.872284e-02	4.872282e-02
2.2           	bottomWall	4.971858e-02	4.971863e-02	4.971861e-02
2.21          	bottomWall	5.069715e-02	5.069720e-02	5.069718e-02
2.22          	bottomWall	5.166212e-02	5.166217e-02	5.166214e-02
2.23          	bottomWall	5.261722e-02	5.261726e-02	5.261724e-02
2.24          	bottomWall	5.356633e-02	5.356636e-02	5.356635e-02
2.25          	bottomWall	5.451350e-02	5.451353e-02	5.451352e-02
2.26          	bottomWall	5.546293e-02	5.546296e-02	5.546295e-02
2.27          	bottomWall	5.641896e-02	5.641898e-02	5.641897e-02
2.28          	bottomWall	5.738603e-02	5.738604e-02	5.738604e-02
2.29          	bottomWall	5.836865e-02	5.836868e-02	5.836867e-02
2.3           	bottomWall	5.937136e-02	5.937139e-02	5.937138e-02
2.31          	bottomWall	6.039855e-02	6.039861e-02	6.039859e-02
2.32          	bottomWall	6.145436e-02	6.145454e-02	6.145448e-02
2.33          	bottomWall	6.254308e-02	6.254341e-02	6.254323e-02
2.34          	bottomWall	6.366795e-02	6.366826e-02	6.366808e-02
2.35          	bottomWall	6.483175e-02	6.483198e-02	6.483186e-02
2.36          	bottomWall	6.603665e-02	6.603682e-02	6.603675e-02
2.37          	bottomWall	6.728402e-02	6.728414e-02	6.728410e-02
2.38          	bottomWall	6.857438e-02	6.857444e-02	6.857442e-02
2.39          	bottomWall	6.990489e-02	6.990493e-02	6.990491e-02
2.4           	bottomWall	7.119108e-02	7.119114e-02	7.119110e-02
2.41          	bottomWall	7.246821e-02	7.246826e-02	7.246824e-02
2.42          	bottomWall	7.374277e-02	7.374280e-02	7.374279e-02
2.43          	bottomWall	7.501702e-02	7.501704e-02	7.501703e-02
2.44          	bottomWall	7.629168e-02	7.629171e-02	7.629170e-02
2.45          	bottomWall	7.756688e-02	7.756690e-02	7.756690e-02
2.46          	bottomWall	7.884236e-02	7.884239e-02	7.884238e-02
2.47          	bottomWall	8.011774e-02	8.011777e-02	8.011776e-02
2.48          	bottomWall	8.139258e-02	8.139260e-02	8.139259e-02
2.49          	bottomWall	8.266640e-02	8.266642e-02	8.266641e-02
2.5           	bottomWall	8.393875e-02	8.393878e-02	8.393877e-02
2.51          	bottomWall	8.520924e-02	8.520926e-02	8.520925e-02
2.52          	bottomWall	8.647748e-02	8.647750e-02	8.647749e-02
2.53          	bottomWall	8.774314e-02	8.774316e-02	8.774315e-02
2.54          	bottomWall	8.900593e-02	8.900595e-02	8.900594e-02
2.55          	bottomWall	9.026561e-02	9.026563e-02	9.026562e-02
2.56          	bottomWall	9.152196e-02	9.152198e-02	9.152197e-02
2.57          	bottomWall	9.277480e-02	9.277482e-02	9.277481e-02
2.58          	bottomWall	9.402398e-02	9.402400e-02	9.402399e-02
2.59          	bottomWall	9.526936e-02	9.526938e-02	9.526937e-02
2.6           	bottomWall	9.651083e-02	9.651086e-02	9.651085e-02
2.61          	bottomWall	9.774831e-02	9.774833e-02	9.774832e-02
2.62          	bottomWall	9.898170e-02	9.898172e-02	9.898171e-02
2.63          	bottomWall	1.002109e-01	1.002110e-01	1.002110e-01
2.64          	bottomWall	1.014360e-01	1.014360e-01	1.014360e-01
2.65          	bottomWall	1.026567e-01	1.026568e-01	1.026567e-01
2.66          	bottomWall	1.038732e-01	1.038732e-01	1.038732e-01
2.67          	bottomWall	1.050853e-01	1.050853e-01	1.050853e-01
2.68          	bottomWall	1.062930e-01	1.062930e-01	1.062930e-01
2.69          	bottomWall	1.074963e-01	1.074963e-01	1.074963e-01
2.7           	bottomWall	1.086951e-01	1.086951e-01	1.086951e-01
2.71          	bottomWall	1.098894e-01	1.098894e-01	1.098894e-01
2.72          	bottomWall	1.110792e-01	1.110793e-01	1.110792e-01
